O2                 1   107.400     3.458     0.000     1.600     3.800
N2                 1    91.500     3.681     0.000     1.600     3.800
O3                 2   180.000     4.100     0.000     0.000     2.000
OH                 1    80.000     2.750     0.000     0.000     0.000
! fullerene precursors (note: NOT in final form) 8/17/91 -- C. Pope
FLTHN              2   776.2     7.407     0.000     0.000     1.000 ! fluor
FLTHN-             2   776.2     7.407     0.000     0.000     1.000 ! fluor
FLTHNJ1            2   776.2     7.407     0.000     0.000     1.000 ! fluor
FLTHNJ3            2   776.2     7.407     0.000     0.000     1.000 ! fluor
FLTHNJ7            2   776.2     7.407     0.000     0.000     1.000 ! fluor
FLTHNCH2           2   776.2     7.407     0.000     0.000     1.000 ! fluor
FLTHNCH3           2   776.2     7.407     0.000     0.000     1.000 ! fluor
FLTHNC2H           2   776.2     7.407     0.000     0.000     1.000 ! fluor, HR
FLTHNR             2   870.7     7.559     0.000     0.000     1.000 ! b[ghi],HR
FLTHNRJS           2   870.7     7.559     0.000     0.000     1.000 !   "
CPCDFLTH           2   870.7     7.559     0.000     0.000     1.000 ! b[ghi],HR
CPCDFLTJS          2   870.7     7.559     0.000     0.000     1.000 !   "
FLTHNV-            2   870.7     7.559     0.000     0.000     1.000 ! b[ghi]
BGHIF              2   870.7     7.559     0.000     0.000     1.000 ! b[ghi]
BGHIFCH2           2   870.7     7.559     0.000     0.000     1.000 ! b[ghi]
BGHIFCH3           2   870.7     7.559     0.000     0.000     1.000 ! b[ghi]
BGHIFC2H           2   870.7     7.559     0.000     0.000     1.000 ! b[ghi]
BGHIFC2HP          2   870.7     7.559     0.000     0.000     1.000 ! b[ghi]
BGHIFC2HS          2   870.7     7.559     0.000     0.000     1.000 ! b[ghi]
BGHIFR             2   961.3     7.708     0.000     0.000     1.000 ! coran, HR
BGHIFRJS           2   961.3     7.708     0.000     0.000     1.000 !    "
BGHIF-             2   870.7     7.559     0.000     0.000     1.000 ! b[ghi]
BGHIFV-            2   961.3     7.708     0.000     0.000     1.000 ! coran
COR                2   961.3     7.708     0.000     0.000     1.000 ! coran
CORCH2             2   961.3     7.708     0.000     0.000     1.000 ! coran
CORCH3             2   961.3     7.708     0.000     0.000     1.000 ! coran
COR-               2   961.3     7.708     0.000     0.000     1.000 ! coran
CORV-              2  1048.2     7.853     0.000     0.000     1.000 ! cor+1
COR1               2  1048.2     7.853     0.000     0.000     1.000 ! cor+1
COR1-              2  1048.2     7.853     0.000     0.000     1.000 ! cor+1
COR1V-             2  1131.4     7.995     0.000     0.000     1.000 ! cor+2
COR2               2  1131.4     7.995     0.000     0.000     1.000 ! cor+2
COR2-              2  1131.4     7.995     0.000     0.000     1.000 ! cor+2
COR2V-             2  1211.1     8.133     0.000     0.000     1.000 ! cor+3
COR3               2  1211.1     8.133     0.000     0.000     1.000 ! cor+3
COR3-              2  1211.1     8.133     0.000     0.000     1.000 ! cor+3
COR3V-             2  1287.5     8.269     0.000     0.000     1.000 ! cor+4
COR4               2  1287.5     8.269     0.000     0.000     1.000 ! cor+4
COR4-              2  1287.5     8.269     0.000     0.000     1.000 ! cor+4
COR4V-             2  1360.7     8.402     0.000     0.000     1.000 ! 1Ccor
HB                 2  1360.7     8.402     0.000     0.000     1.000 ! 1Ccor
HB-                2  1360.7     8.402     0.000     0.000     1.000 ! 1Ccor
HBV-               2  1431.0     8.533     0.000     0.000     1.000 ! 1Cc+1
HB1                2  1431.0     8.533     0.000     0.000     1.000 ! 1Cc+1
HB1-               2  1431.0     8.533     0.000     0.000     1.000 ! 1Cc+1
HB1V-              2  1498.4     8.661     0.000     0.000     1.000 ! 1Cc+2
HB2                2  1498.4     8.661     0.000     0.000     1.000 ! 1Cc+2
HB2-               2  1498.4     8.661     0.000     0.000     1.000 ! 1Cc+2
HB2V-              2  1563.1     8.787     0.000     0.000     1.000 ! 1Cc+3
HB3                2  1563.1     8.787     0.000     0.000     1.000 ! 1Cc+3
HB3-               2  1563.1     8.787     0.000     0.000     1.000 ! 1Cc+3
HB3V-              2  1625.4     8.910     0.000     0.000     1.000 ! 1Cc+4
HB4                2  1625.4     8.910     0.000     0.000     1.000 ! 1Cc+4
HB4-               2  1625.4     8.910     0.000     0.000     1.000 ! 1Cc+4
HB4V-              2  1685.3     9.032     0.000     0.000     1.000 ! 2Ccor
TB                 2  1685.3     9.032     0.000     0.000     1.000 ! 2Ccor
TB-                2  1685.3     9.032     0.000     0.000     1.000 ! 2Ccor
TBV-               2  1742.9     9.151     0.000     0.000     1.000 ! 2Cc+1
TB1                2  1742.9     9.151     0.000     0.000     1.000 ! 2Cc+1
TB1-               2  1742.9     9.151     0.000     0.000     1.000 ! 2Cc+1
TB1V-              2  1798.5     9.269     0.000     0.000     1.000 ! 2Cc+2
TB2                2  1798.5     9.269     0.000     0.000     1.000 ! 2Cc+2
TB2-               2  1798.5     9.269     0.000     0.000     1.000 ! 2Cc+2
TB2V-              2  1852.1     9.384     0.000     0.000     1.000 ! 2Cc+3
TB3                2  1852.1     9.384     0.000     0.000     1.000 ! 2Cc+3
TB3-               2  1852.1     9.384     0.000     0.000     1.000 ! 2Cc+3
TB3V-              2  1903.8     9.498     0.000     0.000     1.000 ! 2Cc+4
TB4                2  1903.8     9.498     0.000     0.000     1.000 ! 2Cc+4
TB4-               2  1903.8     9.498     0.000     0.000     1.000 ! 2Cc+4
TB4V-              2  1953.7     9.611     0.000     0.000     1.000 ! 3Ccor
FB                 2  1953.7     9.611     0.000     0.000     1.000 ! 3Ccor
FB-                2  1953.7     9.611     0.000     0.000     1.000 ! 3Ccor
FBV-               2  2002.0     9.721     0.000     0.000     1.000 ! 3Cc+1
FB1                2  2002.0     9.721     0.000     0.000     1.000 ! 3Cc+1
FB1-               2  2002.0     9.721     0.000     0.000     1.000 ! 3Cc+1
FB1V-              2  2048.7     9.830     0.000     0.000     1.000 ! 3Cc+2
FB2Q               2  2048.7     9.830     0.000     0.000     1.000 ! 3Cc+2
FB2QR              2  2048.7     9.830     0.000     0.000     1.000 ! 3Cc+2
FB2QR-             2  2048.7     9.830     0.000     0.000     1.000 ! 3Cc+2
FB2QRD             2  2243.4     9.536     0.000     0.000     1.000 ! 3Cc+2-1
FB2QRD-            2  2243.4     9.536     0.000     0.000     1.000 ! 3Cc+2-1
FB2QRDV-           2  2287.7     9.648     0.000     0.000     1.000 ! 3Cc+3-1
FB3Q               2  2287.7     9.648     0.000     0.000     1.000 ! 3Cc+3-1
FB3Q-              2  2287.7     9.648     0.000     0.000     1.000 ! 3Cc+3-1
FB3QD              2  2515.4     9.346     0.000     0.000     1.000 ! 3Cc+3-2
FB3QD-             2  2515.4     9.346     0.000     0.000     1.000 ! 3Cc+3-2
FB3QDV-            2  2556.1     9.461     0.000     0.000     1.000 ! 3Cc+4-2
FB4Q               2  2556.1     9.461     0.000     0.000     1.000 ! 3Cc+4-2
FB4Q-              2  2556.1     9.461     0.000     0.000     1.000 ! 3Cc+4-2
FB4QD              2  2823.1     9.151     0.000     0.000     1.000 ! 3Cc+4-3
FB4QD-             2  2823.1     9.151     0.000     0.000     1.000 ! 3Cc+4-3
FB4QDV-            2  2858.7     9.269     0.000     0.000     1.000 ! 1Cc1Cc-8
FB5Q               2  2858.7     9.269     0.000     0.000     1.000 ! 1Cc1Cc-8
FB5Q-              2  2858.7     9.269     0.000     0.000     1.000 ! 1Cc1Cc-8
FB5QD              2  3172.9     8.951     0.000     0.000     1.000 ! 1Cc1Cc-9
FB5QD-             2  3172.9     8.951     0.000     0.000     1.000 ! 1Cc1Cc-9
C60                2  3300.0     8.619     0.000     0.000     1.000 ! HR 
C60A               2  3300.0     8.619     0.000     0.000     1.000 ! HR
C60B               2  3553.0     8.619     0.000     0.000     1.000 ! init.
FB2                2  2048.7     9.830     0.000     0.000     1.000 ! 3Cc+2
FB2-               2  2048.7     9.830     0.000     0.000     1.000 ! 3Cc+2
FB2V-              2  2093.9     9.938     0.000     0.000     1.000 ! 3Cc+3
FB3                2  2093.9     9.938     0.000     0.000     1.000 ! 3Cc+3
FB3-               2  2093.9     9.938     0.000     0.000     1.000 ! 3Cc+3
FB3V-              2  2137.7    10.044     0.000     0.000     1.000 ! 3Cc+4
FB4                2  2137.7    10.044     0.000     0.000     1.000 ! 3Cc+4
FB4-               2  2137.7    10.044     0.000     0.000     1.000 ! 3Cc+4
FB4V-              2  2180.1    10.149     0.000     0.000     1.000 ! 4Cc
XB                 2  2180.1    10.149     0.000     0.000     1.000 ! 4Cc
XB-                2  2180.1    10.149     0.000     0.000     1.000 ! 4Cc
XBV-               2  2221.3    10.252     0.000     0.000     1.000 ! 4Cc+1
XB1                2  2221.3    10.252     0.000     0.000     1.000 ! 4Cc+1
XB1-               2  2221.3    10.252     0.000     0.000     1.000 ! 4Cc+1
XB1V-              2  2261.2    10.354     0.000     0.000     1.000 ! 4Cc+2
XB2Q               2  2261.2    10.354     0.000     0.000     1.000 ! 4Cc+2
XB2QR              2  2261.2    10.354     0.000     0.000     1.000 ! 4Cc+2
XB2QR-             2  2261.2    10.354     0.000     0.000     1.000 ! 4Cc+2
XB2QRD             2  2450.7    10.079     0.000     0.000     1.000 ! 4Cc+2-1
XB2QRD-            2  2450.7    10.079     0.000     0.000     1.000 ! 4Cc+2-1
XB2QRDV-           2  2488.3    10.184     0.000     0.000     1.000 ! 4Cc+3-1
XB3Q               2  2488.3    10.184     0.000     0.000     1.000 ! 4Cc+3-1
XB3Q-              2  2488.3    10.184     0.000     0.000     1.000 ! 4Cc+3-1
XB3QD              2  2705.5     9.902     0.000     0.000     1.000 ! 4Cc+3-2
XB3QD-             2  2705.5     9.902     0.000     0.000     1.000 ! 4Cc+3-2
XB3QDV-            2  2739.9    10.009     0.000     0.000     1.000 ! 4Cc+4-2
XB4Q               2  2739.9    10.009     0.000     0.000     1.000 ! 4Cc+4-2
XB4Q-              2  2739.9    10.009     0.000     0.000     1.000 ! 4Cc+4-2
XB4QD              2  2989.3     9.721     0.000     0.000     1.000 ! 4Cc+4-3
XB4QD-             2  2989.3     9.721     0.000     0.000     1.000 ! 4Cc+4-3
XB4QDV-            2  3019.3     9.830     0.000     0.000     1.000 ! 1Cc2Cc-8
XB5Q               2  3019.3     9.830     0.000     0.000     1.000 ! 1Cc2Cc-8
XB5Q-              2  3019.3     9.830     0.000     0.000     1.000 ! 1Cc2Cc-8
XB5QD              2  3306.6     9.536     0.000     0.000     1.000 ! 1Cc2Cc-9
XB5QD-             2  3306.6     9.536     0.000     0.000     1.000 ! 1Cc2Cc-9
C70                2  3300.0     9.230     0.000     0.000     1.000 ! C70
C70A               2  3300.0     9.230     0.000     0.000     1.000 ! HR
C70B               2  3645.0     9.230     0.000     0.000     1.000 ! init., CP
HBHBD1             2  1628.1    11.192     0.000     0.000     1.000 ! 1Cc1Cc-1
HBHBD2             2  1741.2    10.943     0.000     0.000     1.000 ! 1Cc1Cc-2
HBHBD3             2  1868.9    10.686     0.000     0.000     1.000 ! 1Cc1Cc-3
HBHBD4             2  2014.0    10.422     0.000     0.000     1.000 ! 1Cc1Cc-4
HBHBD5             2  2180.1    10.149     0.000     0.000     1.000 ! 1Cc1Cc-5
HBHBD6             2  2371.9     9.866     0.000     0.000     1.000 ! 1Cc1Cc-6
HBHBD7             2  2595.4     9.573     0.000     0.000     1.000 ! 1Cc1Cc-7
HBHBD8             2  2858.7     9.269     0.000     0.000     1.000 ! 1Cc1Cc-8
HBHBD9             2  3172.9     8.951     0.000     0.000     1.000 ! 1Cc1Cc-9
HBHBD1-            2  1628.1    11.192     0.000     0.000     1.000 ! 1Cc1Cc-1
HBHBD2-            2  1741.2    10.943     0.000     0.000     1.000 ! 1Cc1Cc-2
HBHBD3-            2  1868.9    10.686     0.000     0.000     1.000 ! 1Cc1Cc-3
HBHBD4-            2  2014.0    10.422     0.000     0.000     1.000 ! 1Cc1Cc-4
HBHBD5-            2  2180.1    10.149     0.000     0.000     1.000 ! 1Cc1Cc-5
HBHBD6-            2  2371.9     9.866     0.000     0.000     1.000 ! 1Cc1Cc-6
HBHBD7-            2  2595.4     9.573     0.000     0.000     1.000 ! 1Cc1Cc-7
HBHBD8-            2  2858.7     9.269     0.000     0.000     1.000 ! 1Cc1Cc-8
HBHBD9-            2  3172.9     8.951     0.000     0.000     1.000 ! 1Cc1Cc-9
TBHBD1             2  1822.3    11.641     0.000     0.000     1.000 ! 1Cc2Cc-1
TBHBD2             2  1937.6    11.404     0.000     0.000     1.000 ! 1Cc2Cc-2
TBHBD3             2  2066.4    11.161     0.000     0.000     1.000 ! 1Cc2Cc-3
TBHBD4             2  2211.0    10.911     0.000     0.000     1.000 ! 1Cc2Cc-4
TBHBD5             2  2374.4    10.654     0.000     0.000     1.000 ! 1Cc2Cc-5
TBHBD6             2  2560.2    10.388     0.000     0.000     1.000 ! 1Cc2Cc-6
TBHBD7             2  2773.2    10.114     0.000     0.000     1.000 ! 1Cc2Cc-7
TBHBD8             2  3019.3     9.830     0.000     0.000     1.000 ! 1Cc2Cc-8
TBHBD9             2  3306.6     9.536     0.000     0.000     1.000 ! 1Cc2Cc-9
TBHBD1-            2  1822.3    11.641     0.000     0.000     1.000 ! 1Cc2Cc-1
TBHBD2-            2  1937.6    11.404     0.000     0.000     1.000 ! 1Cc2Cc-2
TBHBD3-            2  2066.4    11.161     0.000     0.000     1.000 ! 1Cc2Cc-3
TBHBD4-            2  2211.0    10.911     0.000     0.000     1.000 ! 1Cc2Cc-4
TBHBD5-            2  2374.4    10.654     0.000     0.000     1.000 ! 1Cc2Cc-5
TBHBD6-            2  2560.2    10.388     0.000     0.000     1.000 ! 1Cc2Cc-6
TBHBD7-            2  2773.2    10.114     0.000     0.000     1.000 ! 1Cc2Cc-7
TBHBD8-            2  3019.3     9.830     0.000     0.000     1.000 ! 1Cc2Cc-8
TBHBD9-            2  3306.6     9.536     0.000     0.000     1.000 ! 1Cc2Cc-9
INDENE             2   402.9     6.744     0.000     0.000     1.000 ! A2 (HR)
INDENEJ            2   402.9     6.744     0.000     0.000     1.000 ! "
INDENEJV           2   402.9     6.744     0.000     0.000     1.000 ! HR
A2YNEENE           2   402.9     6.744     0.000     0.000     1.000 ! "
A2ENEYNE           2   402.9     6.744     0.000     0.000     1.000 ! "
A2ENESVN           2   402.9     6.744     0.000     0.000     1.000 ! "
A2ENESYN           2   402.9     6.744     0.000     0.000     1.000 ! "
C10H7O             2   402.9     6.744     0.000     0.000     1.000 ! "
C10H7OH            2   402.9     6.744     0.000     0.000     1.000 ! "
C10H7OH-1          2   402.9     6.744     0.000     0.000     1.000 ! "
C10H7OH-2          2   402.9     6.744     0.000     0.000     1.000 ! "
C10H7O-1           2   402.9     6.744     0.000     0.000     1.000 ! "
C10H7O-2           2   402.9     6.744     0.000     0.000     1.000 ! "
A2C2H-1            2   402.9     6.744     0.000     0.000     1.000 ! "
A2C2H-1J2          2   402.9     6.744     0.000     0.000     1.000 ! "
A2C2H-2            2   402.9     6.744     0.000     0.000     1.000 ! "
A2C2H-2J1          2   402.9     6.744     0.000     0.000     1.000 ! "
A2C2H-2J3          2   402.9     6.744     0.000     0.000     1.000 ! "
A2#                2   402.9     6.744     0.000     0.000     1.000 ! "
A2VINP             2   402.9     6.744     0.000     0.000     1.000 ! "
A2OH               2   402.9     6.744     0.000     0.000     1.000 ! "
A2ENEP             2   402.9     6.744     0.000     0.000     1.000 ! "
A2ENES#            2   402.9     6.744     0.000     0.000     1.000 ! "
A2ENEPJ            2   402.9     6.744     0.000     0.000     1.000 ! "
A2YNEP             2   402.9     6.744     0.000     0.000     1.000 ! "
A2YNEPJ            2   402.9     6.744     0.000     0.000     1.000 ! "
A2YNEPJP           2   402.9     6.744     0.000     0.000     1.000 ! "
A2YNEPJS           2   402.9     6.744     0.000     0.000     1.000 ! "
C10H7CH3           2   402.9     6.744     0.000     0.000     1.000 ! "
C10H7CH2           2   402.9     6.744     0.000     0.000     1.000 ! "
A2CH3-1            2   402.9     6.744     0.000     0.000     1.000 ! "
A2CH2-1            2   402.9     6.744     0.000     0.000     1.000 ! "
A2CH3-2            2   402.9     6.744     0.000     0.000     1.000 ! "
A2CH2-2            2   402.9     6.744     0.000     0.000     1.000 ! "
